code,name,latest_price,change_pct,volume,turnover,market_cap_cny,float_market_cap_cny,pe_dynamic,pb,market_cap_100m_cny,float_market_cap_100m_cny,ts_code,area,industry,market,list_date,industry_boards,concept_boards,updated_at
002080,中材科技,88.05,-9.85,724258.0,6691021930.44,147758781571.0,147758781571.0,72.79,7.49,1477.58781571,1477.58781571,002080.SZ,江苏,玻璃,主板,20061120,玻璃,,2026-06-29 13:11:43
601600,中国铝业,8.41,0.12,1828124.0,1541000473.0,144273308860.0,111040088601.0,6.53,1.79,1442.7330886,1110.40088601,601600.SH,北京,铝,主板,20070430,铝,,2026-06-29 13:11:43
600016,民生银行,3.28,-0.3,1773089.0,577506525.0,143606332687.0,116315764139.0,3.12,0.25,1436.06332687,1163.15764139,600016.SH,北京,银行,主板,20001219,银行,,2026-06-29 13:11:43
002008,大族激光,137.6,-9.04,803475.0,11769256908.29,141673428941.0,131645687763.0,100.03,6.92,1416.73428941,1316.45687763,002008.SZ,深圳,专用机械,主板,20040625,专用机械,,2026-06-29 13:11:43
601100,恒立液压,104.64,-3.29,69385.0,736122367.0,140303508603.0,140303508603.0,53.78,7.84,1403.03508603,1403.03508603,601100.SH,江苏,工程机械,主板,20111028,工程机械,,2026-06-29 13:11:43
603019,中科曙光,95.62,-3.18,785706.0,7708531125.0,139903131266.0,139897256373.0,153.51,6.36,1399.03131266,1398.97256373,603019.SH,天津,IT设备,主板,20141106,IT设备,,2026-06-29 13:11:43
688120,华海清科,281.24,6.69,115049.0,3198401297.0,139138182157.0,139138182157.0,140.65,18.36,1391.38182157,1391.38182157,688120.SH,天津,半导体,科创板,20220608,半导体,,2026-06-29 13:11:43
300014,亿纬锂能,63.52,2.11,658710.0,4124540794.18,138047821311.0,134185072354.0,23.86,2.87,1380.47821311,1341.85072354,300014.SZ,广东,电气设备,创业板,20091030,电气设备,,2026-06-29 13:11:43
688702,盛科通信-U,334.93,2.27,77420.0,2585432467.0,137321300000.0,67988037880.0,-2015.92,61.53,1373.213,679.8803788,688702.SH,江苏,半导体,科创板,20230914,半导体,,2026-06-29 13:11:43
300475,香农芯创,291.6,-3.12,300241.0,8922576386.56,136918379257.0,131230429657.0,25.79,27.75,1369.18379257,1312.30429657,300475.SZ,安徽,元器件,创业板,20150610,元器件,,2026-06-29 13:11:43
001280,中国铀业,66.02,-1.76,50053.0,332475558.93,136541363624.0,11469474563.0,159.44,8.02,1365.41363624,114.69474563,001280.SZ,北京,小金属,主板,20251203,小金属,,2026-06-29 13:11:43
601881,中国银河,12.48,0.08,448532.0,563093821.0,136461340155.0,90397851935.0,10.28,1.13,1364.61340155,903.97851935,601881.SH,北京,证券,主板,20170123,证券,,2026-06-29 13:11:43
600660,福耀玻璃,52.08,3.27,172557.0,883066604.0,135915443147.0,104315528171.0,19.85,3.77,1359.15443147,1043.15528171,600660.SH,福建,汽车配件,主板,19930610,汽车配件,,2026-06-29 13:11:43
600160,巨化股份,50.06,-1.75,1015747.0,5221468961.0,135149288815.0,135149288815.0,28.8,6.56,1351.49288815,1351.49288815,600160.SH,浙江,化工原料,主板,19980626,化工原料,,2026-06-29 13:11:43
600809,山西汾酒,110.17,1.91,113672.0,1243352584.0,134403458338.0,134403458338.0,6.24,2.99,1344.03458338,1344.03458338,600809.SH,山西,白酒,主板,19940106,白酒,,2026-06-29 13:11:43
001289,龙源电力,16.07,-8.54,227010.0,386013298.21,134342245755.0,81023882015.0,20.68,1.76,1343.42245755,810.23882015,001289.SZ,北京,新型电力,主板,20220124,新型电力,,2026-06-29 13:11:43
600346,恒力石化,19.0,3.04,566175.0,1055574546.0,133742895934.0,133742895934.0,8.55,1.95,1337.42895934,1337.42895934,600346.SH,辽宁,石油加工,主板,20010820,石油加工,,2026-06-29 13:11:43
002460,赣锋锂业,63.5,0.19,388740.0,2456218885.31,133140094654.0,76912345413.0,18.12,2.87,1331.40094654,769.12345413,002460.SZ,江西,小金属,主板,20100810,小金属,,2026-06-29 13:11:43
601633,长城汽车,15.54,2.91,198299.0,300839676.0,132920095067.0,96661343556.0,35.15,1.51,1329.20095067,966.61343556,601633.SH,河北,汽车整车,主板,20110928,汽车整车,,2026-06-29 13:11:43
603268,松发股份,136.41,-5.15,89906.0,1219411779.0,132423868312.0,31817604127.0,30.28,12.56,1324.23868312,318.17604127,603268.SH,广东,船舶,主板,20150319,船舶,,2026-06-29 13:11:43
002028,思源电气,169.1,-3.44,83518.0,1427039913.3,132312494876.0,103266556345.0,60.15,8.21,1323.12494876,1032.66556345,002028.SZ,上海,电气设备,主板,20040805,电气设备,,2026-06-29 13:11:43
001248,华润新能源,,,,,131485856335.0,7545252647.0,20.33,1.42,1314.85856335,75.45252647,,,,,,,,2026-06-29 13:11:43
601991,大唐发电,7.06,-3.55,3781988.0,2687932082.0,130657376158.0,87516389088.0,11.29,3.55,1306.57376158,875.16389088,601991.SH,北京,火力发电,主板,20061220,火力发电,,2026-06-29 13:11:43
605117,德业股份,102.62,6.35,221144.0,2263511469.0,130645796611.0,130645796611.0,27.5,13.13,1306.45796611,1306.45796611,605117.SH,浙江,电气设备,主板,20210420,电气设备,,2026-06-29 13:11:43
301217,铜冠铜箔,156.25,-8.25,326387.0,5291846518.14,129533678750.0,129533678750.0,304.51,23.55,1295.3367875,1295.3367875,301217.SZ,安徽,元器件,创业板,20220127,元器件,,2026-06-29 13:11:43
300999,金龙鱼,23.83,2.1,123918.0,288934226.94,129196526303.0,12931280322.0,21.8,1.34,1291.96526303,129.31280322,300999.SZ,上海,食品,创业板,20201015,食品,,2026-06-29 13:11:43
601111,中国国航,6.25,-1.88,641636.0,399901046.0,128078506438.0,72738184213.0,18.68,2.0,1280.78506438,727.38184213,601111.SH,北京,空运,主板,20060818,空运,,2026-06-29 13:11:43
600549,厦门钨业,80.5,-4.73,679141.0,5703779040.0,127800658993.0,125091524390.0,28.87,7.23,1278.00658993,1250.9152439,600549.SH,福建,小金属,主板,20021107,小金属,,2026-06-29 13:11:43
601009,南京银行,10.31,0.68,406026.0,412889694.0,127468378296.0,127468378296.0,4.83,0.69,1274.68378296,1274.68378296,601009.SH,江苏,银行,主板,20070719,银行,,2026-06-29 13:11:43
600050,中国联通,4.04,-0.25,1103648.0,441232742.0,126308278321.0,125201252974.0,14.78,0.75,1263.08278321,1252.01252974,600050.SH,北京,电信运营,主板,20021009,电信运营,,2026-06-29 13:11:43
601229,上海银行,8.87,-0.22,378197.0,330479951.0,126034119614.0,126034119614.0,4.97,0.51,1260.34119614,1260.34119614,601229.SH,上海,银行,主板,20161116,银行,,2026-06-29 13:11:43
688361,中科飞测,356.5,0.42,87661.0,3143219576.0,124833193991.0,124833193991.0,-459.2,24.61,1248.33193991,1248.33193991,688361.SH,深圳,半导体,科创板,20230519,半导体,,2026-06-29 13:11:43
688818,电科蓝天,71.5,1.35,157800.0,1132802503.0,124190058135.0,9439168239.0,2083.26,22.74,1241.90058135,94.39168239,688818.SH,天津,航空,科创板,20260210,航空,,2026-06-29 13:11:43
002600,领益智造,15.19,-7.43,2946892.0,4755779334.05,123342960406.0,109363515882.0,78.73,5.09,1233.42960406,1093.63515882,002600.SZ,广东,元器件,主板,20110715,元器件,,2026-06-29 13:11:43
300442,润泽科技,75.01,-3.55,217313.0,1668006476.08,123109908441.0,122900312499.0,52.86,8.62,1231.09908441,1229.00312499,300442.SZ,河北,软件服务,创业板,20150424,软件服务,,2026-06-29 13:11:43
688506,百利天恒,297.48,13.29,31245.0,883767831.0,122821703081.0,122821703081.0,-39.64,21.76,1228.21703081,1228.21703081,688506.SH,四川,化学制药,科创板,20230106,化学制药,,2026-06-29 13:11:43
688126,沪硅产业,36.98,6.08,2083294.0,7787349570.0,122219765073.0,105100834703.0,-63.25,7.26,1222.19765073,1051.00834703,688126.SH,上海,半导体,科创板,20200420,半导体,,2026-06-29 13:11:43
601698,中国卫通,28.78,-1.94,342980.0,985675957.0,121577812157.0,121577812157.0,1132.37,7.67,1215.77812157,1215.77812157,601698.SH,北京,电信运营,主板,20190628,电信运营,,2026-06-29 13:11:43
600019,宝钢股份,5.57,3.34,877862.0,479729838.0,121326212052.0,119276513322.0,13.63,0.59,1213.26212052,1192.76513322,600019.SH,上海,普钢,主板,20001212,普钢,,2026-06-29 13:11:43
688396,华润微,89.46,5.59,401133.0,3644605002.0,118821727433.0,118821727433.0,90.02,5.15,1188.21727433,1188.21727433,688396.SH,江苏,半导体,科创板,20200227,半导体,,2026-06-29 13:11:43
601868,中国能建,2.68,1.13,3590897.0,959149731.0,118563691091.0,86908990064.0,20.38,0.99,1185.63691091,869.08990064,601868.SH,北京,建筑工程,主板,20210928,建筑工程,,2026-06-29 13:11:43
688172,燕东微,82.29,2.86,192940.0,1548041961.0,117478693202.0,98645475794.0,-113.38,6.47,1174.78693202,986.45475794,688172.SH,北京,半导体,科创板,20221216,半导体,,2026-06-29 13:11:43
600011,华能国际,7.41,1.37,1265742.0,929789408.0,116322871790.0,81493030500.0,6.49,1.82,1163.2287179,814.930305,600011.SH,北京,火力发电,主板,20011206,火力发电,,2026-06-29 13:11:43
600760,中航沈飞,40.2,-0.96,112887.0,451706942.0,113964163126.0,113748016570.0,172.71,4.95,1139.64163126,1137.4801657,600760.SH,山东,航空,主板,19961011,航空,,2026-06-29 13:11:43
600089,特变电工,22.43,-0.09,946981.0,2122052366.0,113334137368.0,113334137368.0,15.61,1.58,1133.34137368,1133.34137368,600089.SH,新疆,电气设备,主板,19970618,电气设备,,2026-06-29 13:11:43
600104,上汽集团,9.83,1.03,585014.0,565261882.0,112998577864.0,112998577864.0,9.34,0.38,1129.98577864,1129.98577864,600104.SH,上海,汽车整车,主板,19971125,汽车整车,,2026-06-29 13:11:43
000568,泸州老窖,76.68,1.97,152458.0,1152934163.41,112865404183.0,112800891305.0,7.61,2.19,1128.65404183,1128.00891305,000568.SZ,四川,白酒,主板,19940509,白酒,,2026-06-29 13:11:43
300136,信维通信,116.58,-1.36,892391.0,10931443807.36,112799151818.0,96201843746.0,268.85,14.14,1127.99151818,962.01843746,300136.SZ,深圳,元器件,创业板,20101105,元器件,,2026-06-29 13:11:43
688249,晶合集成,56.09,-3.48,376789.0,2161567103.0,112605818285.0,112605818285.0,555.71,5.14,1126.05818285,1126.05818285,688249.SH,安徽,半导体,科创板,20230505,半导体,,2026-06-29 13:11:43
600018,上港集团,4.81,1.05,423649.0,200131874.0,111976610024.0,111816715264.0,6.98,0.77,1119.76610024,1118.16715264,600018.SH,上海,港口,主板,20061026,港口,,2026-06-29 13:11:43
601888,中国中免,53.73,0.77,423293.0,2222962989.0,111640013682.0,104906510979.0,11.89,1.93,1116.40013682,1049.06510979,601888.SH,北京,旅游服务,主板,20091015,旅游服务,,2026-06-29 13:11:43
002493,荣盛石化,11.14,-2.11,591399.0,649774715.24,111282386710.0,104026069210.0,9.88,2.45,1112.8238671,1040.2606921,002493.SZ,浙江,化纤,主板,20101102,化纤,,2026-06-29 13:11:43
000166,申万宏源,4.43,0.68,958070.0,424333068.55,110926954401.0,99832297410.0,11.77,0.97,1109.26954401,998.3229741,000166.SZ,新疆,证券,主板,20150126,证券,,2026-06-29 13:11:43
601727,上海电气,7.08,3.51,1252084.0,894124598.0,110024061183.0,89318728623.0,72.3,2.0,1100.24061183,893.18728623,601727.SH,上海,电气设备,主板,20081205,电气设备,,2026-06-29 13:11:43
300223,北京君正,227.12,-2.61,438858.0,10341746256.82,109849851033.0,95775193290.0,86.09,8.66,1098.49851033,957.7519329,300223.SZ,北京,半导体,创业板,20110531,半导体,,2026-06-29 13:11:43
688729,屹唐股份,36.83,2.02,287441.0,1092876532.0,108853274800.0,7918484326.0,170.78,12.17,1088.532748,79.18484326,688729.SH,北京,半导体,科创板,20250708,半导体,,2026-06-29 13:11:43
000408,藏格矿业,69.16,1.63,89073.0,613629130.95,108506144387.0,108505003247.0,17.24,7.09,1085.06144387,1085.05003247,000408.SZ,青海,农药化肥,主板,19960628,农药化肥,,2026-06-29 13:11:43
000100,TCL科技,5.21,-3.52,13292832.0,7145662057.1,108372493349.0,99677898713.0,17.41,1.78,1083.72493349,996.77898713,000100.SZ,广东,元器件,主板,20040130,元器件,,2026-06-29 13:11:43
600926,杭州银行,14.9,0.34,356970.0,525921342.0,108010137965.0,108010137965.0,4.07,0.78,1080.10137965,1080.10137965,600926.SH,浙江,银行,主板,20161027,银行,,2026-06-29 13:11:43
600547,山东黄金,23.39,1.7,443768.0,1030651861.0,107826251590.0,84541829886.0,18.65,3.37,1078.2625159,845.41829886,600547.SH,山东,黄金,主板,20030828,黄金,,2026-06-29 13:11:43
603501,豪威集团,85.4,-1.52,163711.0,1411736995.0,107722565688.0,103389275748.0,53.55,3.29,1077.22565688,1033.89275748,603501.SH,上海,半导体,主板,20170504,半导体,,2026-06-29 13:11:43
600905,三峡能源,3.74,-1.06,1036525.0,384300806.0,106917811531.0,106917811531.0,25.7,1.19,1069.17811531,1069.17811531,600905.SH,北京,新型电力,主板,20210610,新型电力,,2026-06-29 13:11:43
300285,国瓷材料,106.96,4.04,1041928.0,11160338648.91,106644286061.0,91308396237.0,187.4,15.0,1066.44286061,913.08396237,300285.SZ,山东,陶瓷,创业板,20120113,陶瓷,,2026-06-29 13:11:43
600886,国投电力,13.31,1.91,296693.0,389937248.0,106539818627.0,99215133098.0,12.58,1.54,1065.39818627,992.15133098,600886.SH,北京,水力发电,主板,19960118,水力发电,,2026-06-29 13:11:43
601127,赛力斯,60.82,1.71,251272.0,1521122546.0,105947532931.0,94709110301.0,35.11,2.65,1059.47532931,947.09110301,601127.SH,重庆,汽车整车,主板,20160615,汽车整车,,2026-06-29 13:11:43
688766,普冉股份,707.5,-2.68,58804.0,4333821609.0,105207763748.0,105207763748.0,104.74,39.04,1052.07763748,1052.07763748,688766.SH,上海,半导体,科创板,20210823,半导体,,2026-06-29 13:11:43
601169,北京银行,4.96,0.4,755014.0,371174346.0,104869201989.0,104869201989.0,3.24,0.37,1048.69201989,1048.69201989,601169.SH,北京,银行,主板,20070919,银行,,2026-06-29 13:11:43
601390,中国中铁,4.25,0.71,974169.0,409705847.0,104258068898.0,86376661398.0,5.98,0.32,1042.58068898,863.76661398,601390.SH,北京,建筑工程,主板,20071203,建筑工程,,2026-06-29 13:11:43
002709,天赐材料,51.0,1.98,729313.0,3694840042.13,103966648944.0,76959561969.0,15.71,5.63,1039.66648944,769.59561969,002709.SZ,广东,化工原料,主板,20140123,化工原料,,2026-06-29 13:11:43
002156,通富微电,68.46,-4.39,1237494.0,8803285695.15,103894684596.0,103884779118.0,78.93,6.69,1038.94684596,1038.84779118,002156.SZ,江苏,半导体,主板,20070816,半导体,,2026-06-29 13:11:43
600015,华夏银行,6.51,0.0,762853.0,488864374.0,103606184327.0,100170828129.0,5.19,0.32,1036.06184327,1001.70828129,600015.SH,北京,银行,主板,20030912,银行,,2026-06-29 13:11:43
600026,中远海能,18.93,-5.16,615416.0,1176639418.0,103564777099.0,72458580437.0,11.91,2.15,1035.64777099,724.58580437,600026.SH,上海,水运,主板,20020523,水运,,2026-06-29 13:11:43
000958,电投产融,5.65,0.89,174048.0,97399616.24,103488365984.0,30416314638.0,23.16,2.06,1034.88365984,304.16314638,000958.SZ,河北,新型电力,主板,19991223,新型电力,,2026-06-29 13:11:43
002736,国信证券,10.1,1.1,285022.0,287551071.28,103441604906.0,97085536708.0,12.29,1.07,1034.41604906,970.85536708,002736.SZ,深圳,证券,主板,20141229,证券,,2026-06-29 13:11:43
002602,世纪华通,13.91,1.76,1191949.0,1652974973.66,102526191099.0,94543872292.0,12.64,3.22,1025.26191099,945.43872292,002602.SZ,浙江,互联网,主板,20110728,互联网,,2026-06-29 13:11:43
001389,广合科技,216.35,-2.05,142484.0,3158702398.86,102239386691.0,32931173077.0,65.11,14.18,1022.39386691,329.31173077,001389.SZ,广东,元器件,主板,20240402,元器件,,2026-06-29 13:11:43
603296,华勤技术,67.38,-2.7,160609.0,1088829548.0,102161654577.0,53809401916.0,24.08,4.01,1021.61654577,538.09401916,603296.SH,上海,元器件,主板,20230808,元器件,,2026-06-29 13:11:43
688183,生益电子,121.6,-7.81,152680.0,1939900415.0,101851094054.0,101851094054.0,57.26,18.0,1018.51094054,1018.51094054,688183.SH,广东,元器件,科创板,20210225,元器件,,2026-06-29 13:11:43
002466,天齐锂业,59.28,0.61,485400.0,2852186154.25,101559582069.0,87480918424.0,13.53,2.19,1015.59582069,874.80918424,002466.SZ,四川,小金属,主板,20100831,小金属,,2026-06-29 13:11:43
300666,江丰电子,365.7,3.08,240017.0,8780686538.93,100922625053.0,80862042209.0,120.29,14.45,1009.22625053,808.62042209,300666.SZ,浙江,半导体,创业板,20170615,半导体,,2026-06-29 13:11:43
600703,三安光电,20.2,-7.04,4232748.0,9080154538.0,100778178285.0,100778178285.0,373.3,2.89,1007.78178285,1007.78178285,600703.SH,湖北,半导体,主板,19960528,半导体,,2026-06-29 13:11:43
600010,包钢股份,2.19,-1.35,3711472.0,815103120.0,99045012156.0,68586884033.0,-53.51,1.92,990.45012156,685.86884033,600010.SH,内蒙,普钢,主板,20010309,普钢,,2026-06-29 13:11:43
600893,航发动力,37.12,-0.51,266832.0,985102579.0,98946858115.0,98929431017.0,9665.52,2.47,989.46858115,989.29431017,600893.SH,陕西,航空,主板,19960408,航空,,2026-06-29 13:11:43
600875,东方电气,28.59,0.42,405842.0,1179036191.0,98874521720.0,64709650951.0,15.59,2.11,988.7452172,647.09650951,600875.SH,四川,电气设备,主板,19951010,电气设备,,2026-06-29 13:11:43
000425,徐工机械,8.44,2.68,1051437.0,873033184.4,98842616190.0,75964687222.0,12.02,1.64,988.4261619,759.64687222,000425.SZ,江苏,工程机械,主板,19960828,工程机械,,2026-06-29 13:11:43
688111,金山办公,212.92,6.44,100770.0,2162790462.0,98797740580.0,98797740580.0,11.25,6.75,987.9774058,987.9774058,688111.SH,北京,软件服务,科创板,20191118,软件服务,,2026-06-29 13:11:43
688200,华峰测控,490.45,4.55,45481.0,2233167532.0,98372049457.0,98372049457.0,261.05,24.41,983.72049457,983.72049457,688200.SH,北京,半导体,科创板,20200218,半导体,,2026-06-29 13:11:43
600673,东阳光,32.21,-6.04,381266.0,1258021261.0,96937768450.0,96680180829.0,203.18,9.76,969.3776845,966.80180829,600673.SH,广东,综合类,主板,19930917,综合类,,2026-06-29 13:11:43
600029,南方航空,5.34,-1.29,957335.0,506858379.0,96765973776.0,71967028152.0,16.33,2.61,967.65973776,719.67028152,600029.SH,广东,空运,主板,20030725,空运,,2026-06-29 13:11:43
601012,隆基绿能,12.68,0.08,1194787.0,1518666018.0,96089877692.0,96089782008.0,-12.51,1.9,960.89877692,960.89782008,601012.SH,陕西,电气设备,主板,20120411,电气设备,,2026-06-29 13:11:43
000977,浪潮信息,65.39,2.35,664595.0,4396653803.99,96023688470.0,95916131664.0,39.69,4.32,960.2368847,959.16131664,000977.SZ,山东,IT设备,主板,20000608,IT设备,,2026-06-29 13:11:43
002837,英维克,75.32,-8.78,508839.0,4015013197.51,95984018801.0,85146107557.0,2771.67,29.09,959.84018801,851.46107557,002837.SZ,深圳,专用机械,主板,20161229,专用机械,,2026-06-29 13:11:43
002409,雅克科技,201.4,6.79,366395.0,7398646632.4,95851834349.0,64150481246.0,89.85,12.05,958.51834349,641.50481246,002409.SZ,江苏,半导体,主板,20100525,半导体,,2026-06-29 13:11:43
600498,烽火通信,70.21,-7.89,938713.0,6843815694.0,95356938911.0,89280542426.0,620.93,5.43,953.56938911,892.80542426,600498.SH,湖北,通信设备,主板,20010823,通信设备,,2026-06-29 13:11:43
300757,罗博特科,567.2,-3.52,46405.0,2693212126.98,95067320559.0,92207887258.0,-612.26,58.48,950.67320559,922.07887258,300757.SZ,江苏,专用机械,创业板,20190108,专用机械,,2026-06-29 13:11:43
601800,中国交建,5.85,1.21,443840.0,255040981.0,94850649732.0,68578807512.0,5.78,0.33,948.50649732,685.78807512,601800.SH,北京,建筑工程,主板,20120309,建筑工程,,2026-06-29 13:11:43
002230,科大讯飞,39.41,0.74,281683.0,1115432657.42,94665966534.0,86280025307.0,-139.44,4.15,946.65966534,862.80025307,002230.SZ,安徽,软件服务,主板,20080512,软件服务,,2026-06-29 13:11:43
